year,state,electiondistrict,runoff,candidate,party,writein,candidatevotes,totalvotes
1978,KENTUCKY,KY3,FALSE,TOM BECKHAM,INDEPENDENT,FALSE,1312,56871
1978,KENTUCKY,KY3,FALSE,NORBERT DRUMMOND LEVERONNE,REPUBLICAN,FALSE,17785,56871
1978,KENTUCKY,KY3,FALSE,JAMES BURFEIND,SOCIALIST WORKERS,FALSE,428,56871
1978,KENTUCKY,KY4,FALSE,GEORGE CLARKE MARTIN,DEMOCRAT,FALSE,32212,94299
1978,KENTUCKY,KY4,FALSE,M. GENE SNYDER,REPUBLICAN,FALSE,62087,94299
1978,KENTUCKY,KY5,FALSE,TIM LEE CARTER,REPUBLICAN,FALSE,59743,75458
1978,KENTUCKY,KY5,FALSE,JESSE M. RAMEY,DEMOCRAT,FALSE,15714,75458
1978,KENTUCKY,KY6,FALSE,LLOYD K. ROGERS,AMERICAN INDEPENDENT,FALSE,3323,102857
1978,KENTUCKY,KY6,FALSE,CHARLES T. EASTERLY,DEMOCRAT,FALSE,47436,102857
1978,KENTUCKY,KY6,FALSE,LARRY J. HOPKINS,REPUBLICAN,FALSE,52092,102857
1978,KENTUCKY,KY7,FALSE,CARL D. PERKINS,DEMOCRAT,FALSE,51559,67420
1978,KENTUCKY,KY7,FALSE,GRANVILLE THOMAS,REPUBLICAN,FALSE,15861,67420
1978,LOUISIANA,LA1,FALSE,BOB LIVINGSTON,REPUBLICAN,FALSE,1,1
1978,LOUISIANA,LA2,FALSE,LINDY (MRS. HALE) BOGGS,DEMOCRAT,FALSE,1,1
1978,LOUISIANA,LA3,FALSE,DAVID C. TREEN,REPUBLICAN,FALSE,1,1
1978,LOUISIANA,LA4,FALSE,JAMES HAMILTON WILSON,REPUBLICAN,FALSE,65317,130900
1978,LOUISIANA,LA4,FALSE,"CLAUDE """"BUDDY"""" LEACH",DEMOCRAT,FALSE,65583,130900
1978,LOUISIANA,LA5,FALSE,JERRY HUCKABY,DEMOCRAT,FALSE,1,1
1978,LOUISIANA,LA6,FALSE,W. HENSON MOORE,REPUBLICAN,FALSE,1,1
1978,LOUISIANA,LA7,FALSE,JOHN BREAUX,DEMOCRAT,FALSE,1,1
1978,LOUISIANA,LA8,FALSE,GILLIS W. LONG,DEMOCRAT,FALSE,1,1
1978,MAINE,ME1,FALSE,DAVID F. EMERY,REPUBLICAN,FALSE,120791,196485
1978,MAINE,ME1,FALSE,JOHN QUINN,DEMOCRAT,FALSE,70348,196485
1978,MAINE,ME1,FALSE,J. DAVID MADIGAN,INDEPENDENT,FALSE,5346,196485
1978,MAINE,ME2,FALSE,OLYMPIA J. SNOWE,REPUBLICAN,FALSE,87939,173037
1978,MAINE,ME2,FALSE,MARGARET E. COUSINS,INDEPENDENT,FALSE,1573,173037
1978,MAINE,ME2,FALSE,FREDERICK W. WITTAKER,INDEPENDENT,FALSE,8035,173037
1978,MAINE,ME2,FALSE,EDDIE SHURTLEFF,INDEPENDENT,FALSE,1923,173037
1978,MAINE,ME2,FALSE,ROBERT H. BURMEISTER,INDEPENDENT,FALSE,1653,173037
1978,MAINE,ME2,FALSE,MARKHAM L. GARTLEY,DEMOCRAT,FALSE,70691,173037
1978,MAINE,ME2,FALSE,ROBERT L. COUSINS,INDEPENDENT,FALSE,1223,173037
1978,MARYLAND,MD1,FALSE,ROBERT E. BAUMAN,REPUBLICAN,FALSE,80202,126295
1978,MARYLAND,MD1,FALSE,JOSEPH D. QUINN,DEMOCRAT,FALSE,46093,126295
1978,MARYLAND,MD2,FALSE,CLARENCE D. LONG,DEMOCRAT,FALSE,98601,148487
1978,MARYLAND,MD2,FALSE,MALCOLM M. MCKNIGHT,REPUBLICAN,FALSE,49886,148487
1978,MARYLAND,MD3,FALSE,BARBARA A. MIKULSKI,DEMOCRAT,FALSE,91189,91189
1978,MARYLAND,MD4,FALSE,MARJORIE S. HOLT,REPUBLICAN,FALSE,71374,115037
1978,MARYLAND,MD4,FALSE,SUE F. WARD,DEMOCRAT,FALSE,43663,115037
1978,MARYLAND,MD5,FALSE,SAUL J. HARRIS,REPUBLICAN,FALSE,19160,84028
1978,MARYLAND,MD5,FALSE,GLADYS NOON SPELLMAN,DEMOCRAT,FALSE,64868,84028
1978,MARYLAND,MD6,FALSE,MELVIN PERKINS,REPUBLICAN,FALSE,14545,140741
1978,MARYLAND,MD6,FALSE,BEVERLY B. BYRON,DEMOCRAT,FALSE,126196,140741
1978,MARYLAND,MD7,FALSE,DEBRA J. HANANIA-FREEMAN,INDEPENDENT,FALSE,6626,58622
1978,MARYLAND,MD7,FALSE,PARREN J. MITCHELL,DEMOCRAT,FALSE,51996,58622
1978,MARYLAND,MD8,FALSE,NEWTON I. STEERS JR.,REPUBLICAN,FALSE,77807,159658
1978,MARYLAND,MD8,FALSE,MICHAEL D. BARNES,DEMOCRAT,FALSE,81851,159658
1978,MASSACHUSETTS,MA1,FALSE,SILVIO CONTE,REPUBLICAN,FALSE,131773,131918
1978,MASSACHUSETTS,MA2,FALSE,THOMAS P. SWANK,REPUBLICAN,FALSE,37881,139479
1978,MASSACHUSETTS,MA2,FALSE,EDWARD P. BOLAND,DEMOCRAT,FALSE,101570,139479
1978,MASSACHUSETTS,MA3,FALSE,CHARLES K. MACLEOD,REPUBLICAN,FALSE,39259,158730
1978,MASSACHUSETTS,MA3,FALSE,JOSEPH D. EARLY,DEMOCRAT,FALSE,119337,158730
1978,MASSACHUSETTS,MA4,FALSE,ROBERT F. DRINAN,DEMOCRAT,FALSE,111353,111491
1978,MASSACHUSETTS,MA5,FALSE,JAMES M. SHANNON,DEMOCRAT,FALSE,90156,172681
1978,MASSACHUSETTS,MA5,FALSE,JAMES J. GAFFNEY III,INDEPENDENT,FALSE,33835,172681
1978,MASSACHUSETTS,MA5,FALSE,JOHN J. BUCKLEY,REPUBLICAN,FALSE,48685,172681
1978,MASSACHUSETTS,MA6,FALSE,WILLIAM E. BRONSON,REPUBLICAN,FALSE,83511,180645
1978,MASSACHUSETTS,MA6,FALSE,NICHOLAS MAVROULES,DEMOCRAT,FALSE,97099,180645
1978,MASSACHUSETTS,MA7,FALSE,EDWARD J. MARKEY,DEMOCRAT,FALSE,145615,171646
1978,MASSACHUSETTS,MA7,FALSE,JAMES J. MURPHY,INDEPENDENT,FALSE,26017,171646
1978,MASSACHUSETTS,MA8,FALSE,WILLIAM A. BARNSTEAD,REPUBLICAN,FALSE,28566,136928
1978,MASSACHUSETTS,MA8,FALSE,LAURA M. ROSS,COMMUNIST,FALSE,6193,136928
1978,MASSACHUSETTS,MA8,FALSE,THOMAS P. O'NEILL JR.,DEMOCRAT,FALSE,102160,136928
1978,MASSACHUSETTS,MA9,FALSE,BRENDA LEE M. FRANKLIN,SOCIALIST WORKERS,FALSE,6794,116338
1978,MASSACHUSETTS,MA9,FALSE,JOHN J. MOAKLEY,DEMOCRAT,FALSE,106805,116338
1978,MASSACHUSETTS,MA9,FALSE,DAVID FREUND,WORKER'S PARTY,FALSE,2709,116338
1978,MASSACHUSETTS,MA10,FALSE,MARGARET HECKLER,REPUBLICAN,FALSE,102080,166957
1978,MASSACHUSETTS,MA10,FALSE,JOHN J. MARINO,DEMOCRAT,FALSE,64868,166957
1978,MASSACHUSETTS,MA11,FALSE,H. GRAHAM LOWRY,U.S. LABOR,FALSE,12044,145722
1978,MASSACHUSETTS,MA11,FALSE,BRIAN J. DONNELLY,DEMOCRAT,FALSE,133644,145722
1978,MASSACHUSETTS,MA12,FALSE,GERRY E. STUDDS,DEMOCRAT,FALSE,176704,176859
1978,MICHIGAN,MI1,FALSE,ROBERT S. ARNOLD,REPUBLICAN,FALSE,6878,96526
1978,MICHIGAN,MI1,FALSE,JOHN CONYERS,DEMOCRAT,FALSE,89646,96526
1978,MICHIGAN,MI2,FALSE,CARL D. PURSELL,REPUBLICAN,FALSE,97503,144326
1978,MICHIGAN,MI2,FALSE,EARL GREENE,DEMOCRAT,FALSE,45631,144326
1978,MICHIGAN,MI2,FALSE,HENRY W. KROES,AMERICAN INDEPENDENT,FALSE,1191,144326
1978,MICHIGAN,MI3,FALSE,GARRY BROWN,REPUBLICAN,FALSE,79572,163510
1978,MICHIGAN,MI3,FALSE,HOWARD WOLPE,DEMOCRAT,FALSE,83932,163510
1978,MICHIGAN,MI4,FALSE,DAVE STOCKMAN,REPUBLICAN,FALSE,95440,135108
1978,MICHIGAN,MI4,FALSE,JIMMIE DALE BURKE,AMERICAN INDEPENDENT,FALSE,1460,135108
1978,MICHIGAN,MI4,FALSE,MORGAN L. HAGER JR.,DEMOCRAT,FALSE,38204,135108
1978,MICHIGAN,MI5,FALSE,DWIGHT W. JOHNSON,AMERICAN INDEPENDENT,FALSE,3028,165446
1978,MICHIGAN,MI5,FALSE,HAROLD S. SAWYER,REPUBLICAN,FALSE,81794,165446
1978,MICHIGAN,MI5,FALSE,DALE ROBERT SPRIK,DEMOCRAT,FALSE,80622,165446
1978,MICHIGAN,MI6,FALSE,MICHAEL H. CONLIN,REPUBLICAN,FALSE,74718,172706
1978,MICHIGAN,MI6,FALSE,BOB CARR,DEMOCRAT,FALSE,97971,172706
1978,MICHIGAN,MI7,FALSE,DALE E. KILDEE,DEMOCRAT,FALSE,105402,137540
1978,MICHIGAN,MI7,FALSE,JIMMY L. SABIN,AMERICAN INDEPENDENT,FALSE,2179,137540
1978,MICHIGAN,MI7,FALSE,GALE M. CRONK,REPUBLICAN,FALSE,29958,137540
1978,MICHIGAN,MI8,FALSE,NORMAN R. HUGHES,REPUBLICAN,FALSE,51900,155248
1978,MICHIGAN,MI8,FALSE,BOB TRAXLER,DEMOCRAT,FALSE,103346,155248
1978,MICHIGAN,MI9,FALSE,GUY VANDER JAGT,REPUBLICAN,FALSE,122363,175819
1978,MICHIGAN,MI9,FALSE,HOWARD M. LEROUX,DEMOCRAT,FALSE,53450,175819
1978,MICHIGAN,MI10,FALSE,ELFORD A. CEDERBERG,REPUBLICAN,FALSE,89451,184389
1978,MICHIGAN,MI10,FALSE,DONALD JOSEPH ALBOSTA,DEMOCRAT,FALSE,94913,184389
1978,MICHIGAN,MI11,FALSE,KEITH MCLEOD,DEMOCRAT,FALSE,79081,175435
1978,MICHIGAN,MI11,FALSE,ROBERT W. DAVIS,REPUBLICAN,FALSE,96351,175435
1978,MICHIGAN,MI12,FALSE,DAVID E. BONIOR,DEMOCRAT,FALSE,82892,150956
1978,MICHIGAN,MI12,FALSE,KIRBY HOLMES,REPUBLICAN,FALSE,68063,150956
1978,MICHIGAN,MI13,FALSE,DOVIE T. PICKETT,REPUBLICAN,FALSE,11749,56543
1978,MICHIGAN,MI13,FALSE,CHARLES C. DIGGS,DEMOCRAT,FALSE,44771,56543
1978,MICHIGAN,MI14,FALSE,JOHN EDWARD GETZ,REPUBLICAN,FALSE,40716,124756
1978,MICHIGAN,MI14,FALSE,LUCIEN N. NEDZI,DEMOCRAT,FALSE,84032,124756
1978,MICHIGAN,MI15,FALSE,WILLIAM D. FORD,DEMOCRAT,FALSE,95137,119545
1978,MICHIGAN,MI15,FALSE,ALDI C. FUHRMANN,AMERICAN INDEPENDENT,FALSE,1230,119545
1978,MICHIGAN,MI15,FALSE,EDGAR NIETEN,REPUBLICAN,FALSE,23177,119545
1978,MICHIGAN,MI16,FALSE,MELVIN E. HEUER,REPUBLICAN,FALSE,26827,122111
1978,MICHIGAN,MI16,FALSE,HARRY C. HENGY,AMERICAN INDEPENDENT,FALSE,1889,122111
1978,MICHIGAN,MI16,FALSE,JOHN D. DINGELL,DEMOCRAT,FALSE,93387,122111
1978,MICHIGAN,MI17,FALSE,HECTOR M. MCGREGOR,AMERICAN INDEPENDENT,FALSE,5341,111654
1978,MICHIGAN,MI17,FALSE,WILLIAM M. BRODHEAD,DEMOCRAT,FALSE,106303,111654
1978,MICHIGAN,MI18,FALSE,DAVID WENGEL DREXLER,AMERICAN INDEPENDENT,FALSE,1848,151798
1978,MICHIGAN,MI18,FALSE,ROBERT J. SALLOUM,REPUBLICAN,FALSE,36913,151798
1978,MICHIGAN,MI18,FALSE,JAMES J. BLANCHARD,DEMOCRAT,FALSE,113037,151798
1978,MICHIGAN,MI19,FALSE,WILLIAM S. BROOMFIELD,REPUBLICAN,FALSE,117122,164298
1978,MICHIGAN,MI19,FALSE,BETTY F. COLLIER,DEMOCRAT,FALSE,47165,164298
1978,MINNESOTA,MN1,FALSE,ARLEN ERDAHL,REPUBLICAN,FALSE,110090,195929
1978,MINNESOTA,MN1,FALSE,GERALD SIKORSKI,DEMOCRAT,FALSE,83271,195929
1978,MINNESOTA,MN1,FALSE,LLOYD DUWE,AMERICAN,FALSE,2540,195929
1978,MINNESOTA,MN2,FALSE,TOM HAGEDORN,REPUBLICAN,FALSE,145415,206588
1978,MINNESOTA,MN2,FALSE,JOHN F. CONSIDINE,DEMOCRAT,FALSE,61173,206588
1978,MINNESOTA,MN3,FALSE,MICHAEL O. FREEMAN,DEMOCRAT,FALSE,67120,195879
1978,MINNESOTA,MN3,FALSE,BILL FRENZEL,REPUBLICAN,FALSE,128759,195879
1978,MINNESOTA,MN4,FALSE,JOHN BERG,REPUBLICAN,FALSE,69396,165385
1978,MINNESOTA,MN4,FALSE,BRUCE F. VENTO,DEMOCRAT,FALSE,95989,165385
1978,MINNESOTA,MN5,FALSE,MARTIN OLAV SABO,DEMOCRAT,FALSE,91673,147087
1978,MINNESOTA,MN5,FALSE,MIKE TILL,REPUBLICAN,FALSE,55412,147087
1978,MINNESOTA,MN6,FALSE,RICHARD NOLAN,DEMOCRAT,FALSE,115880,209632
1978,MINNESOTA,MN6,FALSE,RUSS BJORHUS,REPUBLICAN,FALSE,93742,209632
1978,MINNESOTA,MN7,FALSE,RONALD M. HOLMQUIST,AMERICAN,FALSE,6555,206192
1978,MINNESOTA,MN7,FALSE,ARLAN STANGELAND,REPUBLICAN,FALSE,106573,206192
1978,MINNESOTA,MN7,FALSE,GENE WENSTROM,DEMOCRAT,FALSE,93055,206192
1978,MINNESOTA,MN8,FALSE,JAMES L. OBERSTAR,DEMOCRAT,FALSE,171125,196294
1978,MINNESOTA,MN8,FALSE,JOHN W. HULL,AMERICAN,FALSE,25015,196294
1978,MISSISSIPPI,MS1,FALSE,TERRILL K. MOFFETT,REPUBLICAN,FALSE,26734,86151
1978,MISSISSIPPI,MS1,FALSE,JAMIE L. WHITTEN,DEMOCRAT,FALSE,57358,86151
1978,MISSISSIPPI,MS1,FALSE,HORACE E. HUTCHESON,INDEPENDENT,FALSE,2059,86151
1978,MISSISSIPPI,MS2,FALSE,M. ROLAND BYRD,REPUBLICAN,FALSE,35730,93408
1978,MISSISSIPPI,MS2,FALSE,DAVID BOWEN,DEMOCRAT,FALSE,57678,93408
1978,MISSISSIPPI,MS3,FALSE,DOROTHY ELEANOR CLEVELAND,REPUBLICAN,FALSE,8408,110093
1978,MISSISSIPPI,MS3,FALSE,G. V. (SONNY) MONTGOMERY,DEMOCRAT,FALSE,101685,110093
1978,MISSISSIPPI,MS4,FALSE,JON CLIFTON HINSON,REPUBLICAN,FALSE,68225,132132
1978,MISSISSIPPI,MS4,FALSE,EVAN DOSS JR.,INDEPENDENT,FALSE,25134,132132
1978,MISSISSIPPI,MS4,FALSE,MARY MCKENZIE MAXEY,INDEPENDENT,FALSE,1436,132132
1978,MISSISSIPPI,MS4,FALSE,PERRY LAWRENCE DILLARD,INDEPENDENT,FALSE,2500,132132
1978,MISSISSIPPI,MS4,FALSE,JOHN HAMPTON STENNIS,DEMOCRAT,FALSE,34837,132132
1978,MISSISSIPPI,MS5,FALSE,TRENT LOTT,REPUBLICAN,FALSE,97177,97177
1978,MISSOURI,MO1,FALSE,MARY PRITCHARD,SOCIALIST WORKERS,FALSE,1353,99010
1978,MISSOURI,MO1,FALSE,WILLIAM (BILL) CLAY,DEMOCRAT,FALSE,65950,99010
1978,MISSOURI,MO1,FALSE,BILL WHITE,REPUBLICAN,FALSE,30995,99010
1978,MISSOURI,MO1,FALSE,GERALD PECHENUK,UNITED LABOR,FALSE,712,99010
1978,MISSOURI,MO2,FALSE,BOB CHASE,REPUBLICAN,FALSE,79495,182406
1978,MISSOURI,MO2,FALSE,ROBERT A. YOUNG,DEMOCRAT,FALSE,102911,182406
1978,MISSOURI,MO3,FALSE,LEE BUCHSCHACHER,REPUBLICAN,FALSE,26881,148446
1978,MISSOURI,MO3,FALSE,RICHARD A. GEPHARDT,DEMOCRAT,FALSE,121565,148446
1978,MISSOURI,MO4,FALSE,BILL BAKER,REPUBLICAN,FALSE,45116,165864
1978,MISSOURI,MO4,FALSE,IKE SKELTON,DEMOCRAT,FALSE,120748,165864
1978,MISSOURI,MO5,FALSE,RICHARD BOLLING,DEMOCRAT,FALSE,82140,114131
1978,MISSOURI,MO5,FALSE,STEVEN L. WALTER,REPUBLICAN,FALSE,30360,114131
1978,MISSOURI,MO5,FALSE,JAMES LEVITT,SOCIALIST WORKERS,FALSE,1631,114131
1978,MISSOURI,MO6,FALSE,PHIL SNOWDEN,DEMOCRAT,FALSE,76061,172635
1978,MISSOURI,MO6,FALSE,E. THOMAS COLEMAN,REPUBLICAN,FALSE,96574,172635
1978,MISSOURI,MO7,FALSE,GENE TAYLOR,REPUBLICAN,FALSE,104566,170917
1978,MISSOURI,MO7,FALSE,JIM THOMAS,DEMOCRAT,FALSE,66351,170917
1978,MISSOURI,MO8,FALSE,RICHARD H. ICHORD,DEMOCRAT,FALSE,96509,159618
1978,MISSOURI,MO8,FALSE,DONALD D. MEYER,REPUBLICAN,FALSE,63109,159618
1978,MISSOURI,MO9,FALSE,JERRY DENT,REPUBLICAN,FALSE,45795,180965
1978,MISSOURI,MO9,FALSE,HAROLD L. VOLKMER,DEMOCRAT,FALSE,135170,180965
1978,MISSOURI,MO10,FALSE,JAMES A. WEIR,REPUBLICAN,FALSE,52687,151835
1978,MISSOURI,MO10,FALSE,BILL D. BURLISON,DEMOCRAT,FALSE,99148,151835
1978,MONTANA,MT1,FALSE,PAT WILLIAMS,DEMOCRAT,FALSE,86016,150109
1978,MONTANA,MT1,FALSE,JIM WALTERMIRE,REPUBLICAN,FALSE,64093,150109
1978,MONTANA,MT2,FALSE,THOMAS G. MONAHAN,DEMOCRAT,FALSE,57480,133246
1978,MONTANA,MT2,FALSE,RON MARLENEE,REPUBLICAN,FALSE,75766,133246
1978,NEBRASKA,NE1,FALSE,HESS DYAS,DEMOCRAT,FALSE,71311,170324
1978,NEBRASKA,NE1,FALSE,DOUGLAS K. BEREUTER,REPUBLICAN,FALSE,99013,170324
1978,NEBRASKA,NE2,FALSE,JOHN J. CAVANAUGH,DEMOCRAT,FALSE,77135,147444
1978,NEBRASKA,NE2,FALSE,HAROLD J. DAUB JR.,REPUBLICAN,FALSE,70309,147444
1978,NEBRASKA,NE3,FALSE,MARILYN FOWLER,DEMOCRAT,FALSE,35371,176968
1978,NEBRASKA,NE3,FALSE,VIRGINIA SMITH,REPUBLICAN,FALSE,141597,176968
1978,NEVADA,NV0,FALSE,BILL O'MARA,REPUBLICAN,FALSE,44425,182967
1978,NEVADA,NV0,FALSE,JIM SANTINI,DEMOCRAT,FALSE,132513,182967
1978,NEVADA,NV0,FALSE,LINDA WEST,LIBERTARIAN,FALSE,6029,182967
1978,NEW HAMPSHIRE,NH1,FALSE,NORMAN E. D'AMOURS,DEMOCRAT,FALSE,82697,134235
1978,NEW HAMPSHIRE,NH1,FALSE,JAMES E. PINARD,LIBERTARIAN,FALSE,2407,134235
1978,NEW HAMPSHIRE,NH1,FALSE,DANIEL M. HUGHES,REPUBLICAN,FALSE,49131,134235
1978,NEW HAMPSHIRE,NH2,FALSE,JAMES C. CLEVELAND,REPUBLICAN,FALSE,84535,124081
1978,NEW HAMPSHIRE,NH2,FALSE,EDGAR J. HELMS,DEMOCRAT,FALSE,39546,124081
1978,NEW JERSEY,NJ1,FALSE,JAMES J. FLORIO,DEMOCRAT,FALSE,106096,133620
1978,NEW JERSEY,NJ1,FALSE,JULIUS LEVIN,SOCIALIST LABOR,FALSE,671,133620
1978,NEW JERSEY,NJ1,FALSE,ROBERT MARK DEITCH,REPUBLICAN,FALSE,26853,133620
1978,NEW JERSEY,NJ2,FALSE,JAMES H. BIGGS,REPUBLICAN,FALSE,56997,169765
1978,NEW JERSEY,NJ2,FALSE,WILLIAM J. HUGHES,DEMOCRAT,FALSE,112768,169765
1978,NEW JERSEY,NJ3,FALSE,STEVENSON M. ENTERLINE,LIBERTARIAN,FALSE,876,148955
1978,NEW JERSEY,NJ3,FALSE,BRUCE G. COE,REPUBLICAN,FALSE,64730,148955
1978,NEW JERSEY,NJ3,FALSE,JAMES J. HOWARD,DEMOCRAT,FALSE,83349,148955
1978,NEW JERSEY,NJ4,FALSE,PAUL B. RIZZO,INDEPENDENT,FALSE,827,113382
1978,NEW JERSEY,NJ4,FALSE,FRANK THOMPSON JR.,DEMOCRAT,FALSE,69259,113382
1978,NEW JERSEY,NJ4,FALSE,JOHN V. MAHALCHIK,BETSY ROSS,FALSE,1145,113382
1978,NEW JERSEY,NJ4,FALSE,CHRISTOPHER H. SMITH,REPUBLICAN,FALSE,41833,113382
1978,NEW JERSEY,NJ5,FALSE,MILLICENT H. FENWICK,REPUBLICAN,FALSE,100739,138847
1978,NEW JERSEY,NJ5,FALSE,JOHN T. FAHY,DEMOCRAT,FALSE,38108,138847
1978,NEW JERSEY,NJ6,FALSE,EDWIN B. FORSYTHE,REPUBLICAN,FALSE,89446,148184
1978,NEW JERSEY,NJ6,FALSE,W. THOMAS MCGANN,DEMOCRAT,FALSE,56874,148184
1978,NEW JERSEY,NJ7,FALSE,ANDREW MAGUIRE,DEMOCRAT,FALSE,78358,149118
1978,NEW JERSEY,NJ7,FALSE,MARGARET S. ROUKEMA,REPUBLICAN,FALSE,69543,149118
1978,NEW JERSEY,NJ7,FALSE,ROBERT SHAPIRO,LIBERTARIAN,FALSE,974,149118
1978,NEW JERSEY,NJ8,FALSE,THOMAS MELANI,REPUBLICAN,FALSE,23842,93338
1978,NEW JERSEY,NJ8,FALSE,ROBERT A. ROE,DEMOCRAT,FALSE,69496,93338
1978,NEW JERSEY,NJ9,FALSE,NICHOLAS S. MASTORELLI,DEMOCRAT,FALSE,56888,150155
1978,NEW JERSEY,NJ9,FALSE,HAROLD C. HOLLENBECK,REPUBLICAN,FALSE,73478,150155
1978,NEW JERSEY,NJ9,FALSE,HENRY HELSTOSKI,INDEPENDENT,FALSE,19126,150155
1978,NEW JERSEY,NJ10,FALSE,JOHN L. PELT,REPUBLICAN,FALSE,8066,63777
1978,NEW JERSEY,NJ10,FALSE,TONY AUSTIN,SOCIALIST WORKERS,FALSE,347,63777
1978,NEW JERSEY,NJ10,FALSE,PETER W. RODINO JR.,DEMOCRAT,FALSE,55074,63777
1978,NEW JERSEY,NJ11,FALSE,JULIUS GEORGE FELD,REPUBLICAN,FALSE,35642,125174
1978,NEW JERSEY,NJ11,FALSE,JOSEPH G. MINISH,DEMOCRAT,FALSE,88294,125174
1978,NEW JERSEY,NJ11,FALSE,RICHARD S. ROTH,LIBERTARIAN,FALSE,1238,125174
1978,NEW JERSEY,NJ12,FALSE,MATTHEW J. RINALDO,REPUBLICAN,FALSE,94850,129273
1978,NEW JERSEY,NJ12,FALSE,RICHARD MCCORMACK,DEMOCRAT,FALSE,34423,129273
1978,NEW JERSEY,NJ13,FALSE,HELEN S. MEYNER,DEMOCRAT,FALSE,71808,149109
1978,NEW JERSEY,NJ13,FALSE,JAMES A. COURTER,REPUBLICAN,FALSE,77301,149109
1978,NEW JERSEY,NJ14,FALSE,HENRY J. HILL,REPUBLICAN,FALSE,21355,105340
1978,NEW JERSEY,NJ14,FALSE,JOHN E. WALTON,INDEPENDENT,FALSE,1962,105340
1978,NEW JERSEY,NJ14,FALSE,THOMAS E. MCDONOUGH,INDEPENDENT,FALSE,15015,105340
1978,NEW JERSEY,NJ14,FALSE,FRANK J. GUARINI,DEMOCRAT,FALSE,67008,105340
1978,NEW JERSEY,NJ15,FALSE,CHARLES W. WILEY,REPUBLICAN,FALSE,53108,115886
1978,NEW JERSEY,NJ15,FALSE,EDWARD J. PATTEN,DEMOCRAT,FALSE,55944,115886
1978,NEW JERSEY,NJ15,FALSE,ANN V. BASTIAN,PEOPLES INDEPENDENT COALITION,FALSE,5396,115886
1978,NEW JERSEY,NJ15,FALSE,MICHAEL FIESCHKO,LIBERTARIAN,FALSE,1438,115886
1978,NEW MEXICO,NM1,FALSE,MANUEL LUJAN JR.,REPUBLICAN,FALSE,118075,188836
1978,NEW MEXICO,NM1,FALSE,ROBERT M. HAWK,DEMOCRAT,FALSE,70761,188836
1978,NEW MEXICO,NM2,FALSE,HAROLD RUNNELS,DEMOCRAT,FALSE,95710,95710
1978,NEW YORK,NY1,FALSE,WILLIAM CARNEY,REPUBLICAN,FALSE,75586,160204
1978,NEW YORK,NY1,FALSE,DOROTHY A. SAMEK,LIBERAL,FALSE,2909,160204
1978,NEW YORK,NY1,FALSE,WILLIAM CARNEY,CONSERVATIVE,FALSE,14529,160204
1978,NEW YORK,NY1,FALSE,JOHN RANDOLPH,DEMOCRAT,FALSE,67180,160204
1978,NEW YORK,NY2,FALSE,HAROLD J. WITHERS,CONSERVATIVE,FALSE,9531,118129
1978,NEW YORK,NY2,FALSE,THOMAS J. DOWNEY,DEMOCRAT,FALSE,64807,118129
1978,NEW YORK,NY2,FALSE,HAROLD J. WITHERS,REPUBLICAN,FALSE,43791,118129
1978,NEW YORK,NY3,FALSE,WILLIAM CLARK,LIBERAL,FALSE,1686,138670
1978,NEW YORK,NY3,FALSE,JEROME A. AMBRO,DEMOCRAT,FALSE,70526,138670
1978,NEW YORK,NY3,FALSE,GREGORY W CARMAN,CONSERVATIVE,FALSE,11949,138670
1978,NEW YORK,NY3,FALSE,GREGORY W CARMAN,REPUBLICAN,FALSE,54509,138670
1978,NEW YORK,NY4,FALSE,EVERETT A. ROSENBLUM,DEMOCRAT,FALSE,46508,143302
1978,NEW YORK,NY4,FALSE,NORMAN F. LENT,CONSERVATIVE,FALSE,14445,143302
1978,NEW YORK,NY4,FALSE,AARON M. SCHEIN,LIBERAL,FALSE,2083,143302
1978,NEW YORK,NY4,FALSE,NORMAN F. LENT,REPUBLICAN,FALSE,80266,143302
1978,NEW YORK,NY5,FALSE,JOHN W. MATTHEWS,LIBERAL,FALSE,4022,145383
1978,NEW YORK,NY5,FALSE,JOHN W. MATTHEWS,DEMOCRAT,FALSE,56497,145383
1978,NEW YORK,NY5,FALSE,JOHN W. WYDLER,REPUBLICAN,FALSE,74279,145383
1978,NEW YORK,NY5,FALSE,JOHN W. WYDLER,CONSERVATIVE,FALSE,10585,145383
1978,NEW YORK,NY6,FALSE,STUART L. AIN,REPUBLICAN,FALSE,44304,134606
1978,NEW YORK,NY6,FALSE,LESTER WOLFF,LIBERAL,FALSE,6058,134606
1978,NEW YORK,NY6,FALSE,LESTER WOLFF,DEMOCRAT,FALSE,74741,134606
1978,NEW YORK,NY6,FALSE,HOWARD HOROWITZ,CONSERVATIVE,FALSE,9503,134606
1978,NEW YORK,NY7,FALSE,JOSEPH P. ADDABBO,DEMOCRAT,FALSE,55985,77001
1978,NEW YORK,NY7,FALSE,MARK ELLIOT SCOTT,CONSERVATIVE,FALSE,3935,77001
1978,NEW YORK,NY7,FALSE,JOSEPH P. ADDABBO,LIBERAL,FALSE,4073,77001
1978,NEW YORK,NY7,FALSE,JOSEPH P. ADDABBO,REPUBLICAN,FALSE,13008,77001
1978,NEW YORK,NY8,FALSE,BENJAMIN S. ROSENTHAL,LIBERAL,FALSE,5901,95202
1978,NEW YORK,NY8,FALSE,ALBERT LEMISHOW,REPUBLICAN,FALSE,15165,95202
